<<<<<<< HEAD
timestamp,machine_id,temperature,vibration,pressure,current,voltage,rpm,humidity,load,failure_status
2025-01-29 02:20:00,M_003,58.03,1.8419,103.4,17.47,224.17,1421.35,40.27,71.28,0
2025-01-29 02:25:00,M_004,58.88,0.8692,91.87,35.29,254.77,1500.87,46.88,82.66,1
2025-01-29 02:30:00,M_002,65.78,1.4596,94.8,19.12,218.57,1477.49,61.04,72.79,0
2025-01-29 02:35:00,M_001,59.6,0.9298,99.69,18.4,228.08,1534.68,47.72,81.47,0
2025-01-29 02:40:00,M_004,56.99,1.1808,102.26,16.71,218.4,1477.99,47.64,69.09,0
2025-01-29 02:45:00,M_004,60.34,1.327,99.35,19.25,220.85,1490.95,39.63,81.8,0
2025-01-29 02:50:00,M_001,49.39,1.9019,100.4,22.85,216.46,1498.24,57.9,65.58,0
2025-01-29 02:55:00,M_003,55.92,1.8461,103.03,20.91,219.82,1440.8,61.72,71.66,0
2025-01-29 03:00:00,M_002,66.24,1.5218,93.77,21.64,216.35,1490.81,49.06,58.99,0
2025-01-29 03:05:00,M_003,59.27,1.5192,103.03,22.65,219.85,1496.79,39.73,68.1,0
2025-01-29 03:10:00,M_004,57.61,1.8112,105.25,21.54,215.12,1465.78,34.39,72.36,0
2025-01-29 03:15:00,M_002,60.86,1.8394,98.29,19.67,217.81,1517.87,37.96,54.62,0
2025-01-29 03:20:00,M_005,63.68,1.3276,95.69,22.34,216.81,1557.77,35.43,84.07,0
2025-01-29 03:25:00,M_004,66.64,1.7018,104.44,18.4,217.06,1488.57,51.97,71.91,0
2025-01-29 03:30:00,M_003,57.74,1.2131,108.6,16.96,215.83,1499.51,24.92,76.82,0
2025-01-29 03:35:00,M_003,57.86,1.3832,100.74,22.8,218.64,1487.57,44.86,69.62,0
2025-01-29 03:40:00,M_003,58.88,1.6783,95.59,23.08,207.73,1590.12,41.25,65.0,0
2025-01-29 03:45:00,M_001,65.15,1.3027,99.97,19.18,223.66,1469.19,56.81,49.84,0
2025-01-29 03:50:00,M_004,60.29,1.3935,95.83,18.93,221.7,1467.17,50.02,76.88,0
2025-01-29 03:55:00,M_002,70.83,1.0024,103.58,38.56,257.87,1473.67,36.46,81.85,1
2025-01-29 04:00:00,M_003,59.19,1.6352,54.5,17.81,219.39,1564.3,42.96,70.72,1
2025-01-29 04:05:00,M_003,68.82,1.2352,95.36,19.52,226.52,1568.6,53.36,57.3,0
2025-01-29 04:10:00,M_001,55.53,1.2537,101.0,39.55,252.36,1458.85,44.85,81.12,1
2025-01-29 04:15:00,M_002,53.05,1.9066,96.72,18.62,211.73,1540.94,20.92,81.92,0
2025-01-29 04:20:00,M_004,59.49,1.2938,93.42,22.2,221.55,1481.08,43.89,73.12,0
2025-01-29 04:25:00,M_005,65.7,1.7257,103.8,20.51,229.72,1432.26,26.4,76.25,0
2025-01-29 04:30:00,M_001,57.62,1.8298,101.49,19.73,227.41,1432.19,42.96,84.42,0
2025-01-29 04:35:00,M_004,56.92,1.7752,97.65,21.97,224.76,1493.17,58.83,76.4,0
2025-01-29 04:40:00,M_005,65.13,1.4253,106.36,20.3,231.52,1543.16,47.11,78.18,0
2025-01-29 04:45:00,M_003,63.53,1.3718,96.27,18.57,218.12,1502.17,45.69,86.05,0
2025-01-29 04:50:00,M_003,56.04,1.226,97.83,22.53,217.88,1507.82,35.92,73.96,0
2025-01-29 04:55:00,M_002,55.75,0.9715,101.88,19.95,218.87,1412.11,44.09,59.06,0
2025-01-29 05:00:00,M_005,64.15,4.2718,104.38,13.35,207.67,1344.64,39.6,97.29,1
2025-01-29 05:05:00,M_003,51.84,1.7032,101.95,20.56,227.45,1488.34,52.52,82.84,0
2025-01-29 05:10:00,M_003,65.4,1.6431,39.85,16.16,220.13,1481.85,42.19,81.59,1
2025-01-29 05:15:00,M_002,63.46,0.6486,98.81,24.18,216.98,1451.21,48.79,65.89,0
2025-01-29 05:20:00,M_004,48.6,1.4468,96.77,20.72,219.11,1597.44,43.84,72.13,0
2025-01-29 05:25:00,M_003,60.08,1.6889,98.34,20.72,215.35,1530.65,45.77,56.02,0
2025-01-29 05:30:00,M_001,50.11,1.886,98.72,21.5,220.32,1543.95,41.44,66.45,0
2025-01-29 05:35:00,M_001,75.08,2.7753,102.08,16.43,217.5,1506.76,41.17,66.95,1
2025-01-29 05:40:00,M_004,57.49,1.5582,96.55,20.8,217.73,1568.72,44.8,65.77,0
2025-01-29 05:45:00,M_005,53.66,1.2963,104.77,17.97,215.63,1454.79,39.01,55.35,0
2025-01-29 05:50:00,M_002,71.09,1.6136,99.88,19.18,220.22,1544.88,59.25,56.54,0
2025-01-29 05:55:00,M_001,64.32,1.429,95.73,20.87,217.5,1442.76,27.61,76.73,0
2025-01-29 06:00:00,M_001,66.84,1.2812,101.94,18.89,226.8,1504.84,53.37,73.68,0
2025-01-29 06:05:00,M_004,59.3,1.1528,99.4,16.16,222.7,1502.51,61.56,82.49,0
2025-01-29 06:10:00,M_005,60.15,1.2163,97.7,20.96,213.46,1507.11,40.8,61.32,0
2025-01-29 06:15:00,M_005,86.81,1.5975,107.08,21.43,223.07,1216.01,42.77,100.0,1
2025-01-29 06:20:00,M_004,62.17,1.0836,98.44,17.79,221.71,1393.22,35.93,69.37,0
2025-01-29 06:25:00,M_001,63.06,1.4118,97.73,18.42,220.35,1481.89,56.02,70.31,0
2025-01-29 06:30:00,M_002,104.4,3.2997,104.8,19.61,219.21,1498.39,53.13,62.93,1
2025-01-29 06:35:00,M_001,55.42,1.0698,102.52,23.84,225.88,1477.02,34.2,51.76,0
2025-01-29 06:40:00,M_005,61.31,1.6348,52.28,23.46,214.47,1423.85,31.03,71.3,1
2025-01-29 06:45:00,M_001,61.86,1.6642,97.18,22.18,219.66,1484.35,42.25,61.14,0
2025-01-29 06:50:00,M_002,55.01,1.4126,101.1,24.15,211.62,1532.97,51.88,61.24,0
2025-01-29 06:55:00,M_003,61.79,1.6866,93.07,22.15,222.67,1576.98,50.99,66.18,0
2025-01-29 07:00:00,M_001,73.47,1.4436,90.4,20.55,219.68,1232.5,44.78,100.0,1
2025-01-29 07:05:00,M_004,60.07,1.7386,97.05,17.79,215.1,1490.04,48.32,53.45,0
2025-01-29 07:10:00,M_003,52.81,1.1796,100.24,16.54,220.92,1462.88,45.2,68.34,0
2025-01-29 07:15:00,M_004,66.64,2.0667,112.0,19.02,226.82,1579.17,39.51,54.69,0
2025-01-29 07:20:00,M_004,58.44,1.9312,106.25,20.38,220.56,1465.25,46.19,79.13,0
2025-01-29 07:25:00,M_004,56.53,0.8311,94.53,24.61,212.13,1484.67,36.55,85.62,0
2025-01-29 07:30:00,M_001,77.48,2.7872,104.38,19.55,219.91,1523.8,55.79,77.68,1
2025-01-29 07:35:00,M_005,53.79,1.3269,93.27,20.31,221.47,1548.85,40.09,80.56,0
2025-01-29 07:40:00,M_003,62.18,1.9298,107.67,20.69,216.54,1475.39,40.46,97.1,0
2025-01-29 07:45:00,M_002,65.02,1.8027,97.47,20.41,231.1,1491.08,26.6,48.5,0
2025-01-29 07:50:00,M_005,64.52,1.1738,97.13,23.56,212.75,1489.23,40.13,72.24,0
2025-01-29 07:55:00,M_001,66.98,1.6725,105.1,22.66,207.28,1433.03,45.77,68.78,0
2025-01-29 08:00:00,M_004,68.74,1.2897,97.2,20.01,215.31,1522.53,28.88,74.22,0
2025-01-29 08:05:00,M_002,64.79,1.6614,108.74,18.75,210.26,1470.25,56.27,64.57,0
2025-01-29 08:10:00,M_003,57.49,1.5138,97.15,18.87,224.72,1478.56,34.37,72.8,0
2025-01-29 08:15:00,M_005,60.85,1.2812,104.44,20.07,225.31,1517.04,45.83,76.52,0
2025-01-29 08:20:00,M_005,48.72,1.0989,100.58,18.58,211.95,1504.78,53.93,75.18,0
2025-01-29 08:25:00,M_002,63.19,1.569,103.39,21.81,214.56,1588.68,27.07,54.88,0
2025-01-29 08:30:00,M_001,60.75,1.6392,94.96,18.65,213.93,1588.54,33.28,78.89,0
2025-01-29 08:35:00,M_003,67.98,1.4526,90.83,23.11,219.89,1572.89,47.45,63.61,0
2025-01-29 08:40:00,M_002,56.28,1.2678,95.31,21.38,222.35,1600.69,50.88,65.06,0
2025-01-29 08:45:00,M_004,81.33,1.355,97.98,17.39,227.48,1267.77,19.26,89.29,1
2025-01-29 08:50:00,M_003,54.98,1.1711,99.0,22.95,222.12,1417.92,46.79,76.15,0
2025-01-29 08:55:00,M_005,59.45,1.7208,97.58,17.35,218.32,1527.66,37.47,54.69,0
2025-01-29 09:00:00,M_002,51.82,0.8522,34.01,23.21,218.09,1515.99,45.91,82.37,1
2025-01-29 09:05:00,M_005,66.78,1.7855,96.81,21.49,220.49,1513.77,44.42,92.08,0
2025-01-29 09:10:00,M_005,65.26,1.4772,100.2,24.48,220.79,1476.01,53.59,68.81,0
2025-01-29 09:15:00,M_005,57.64,1.6565,98.78,14.93,219.39,1412.62,38.08,58.43,0
2025-01-29 09:20:00,M_001,61.31,1.6859,98.13,20.28,220.49,1472.54,62.37,52.85,0
2025-01-29 09:25:00,M_005,60.19,1.5352,97.7,19.95,219.88,1466.3,52.7,68.59,0
2025-01-29 09:30:00,M_004,56.94,1.383,100.28,18.76,212.74,1534.79,40.85,65.07,0
2025-01-29 09:35:00,M_004,60.62,1.8318,94.76,21.98,220.74,1485.8,36.83,78.18,0
2025-01-29 09:40:00,M_003,57.79,0.9854,98.77,31.76,243.71,1562.1,52.52,80.74,1
2025-01-29 09:45:00,M_005,64.9,1.8905,97.96,22.88,221.03,1589.07,45.4,56.2,0
2025-01-29 09:50:00,M_005,58.95,1.163,93.76,18.14,222.45,1458.93,54.15,67.84,0
2025-01-29 09:55:00,M_002,71.95,3.6615,99.09,16.17,225.89,1219.91,48.1,61.91,1
2025-01-29 10:00:00,M_001,59.61,1.9294,90.07,18.51,219.83,1524.51,20.95,72.61,0
2025-01-29 10:05:00,M_003,60.56,2.1688,96.61,21.15,216.81,1530.33,41.11,45.3,0
2025-01-29 10:10:00,M_005,62.64,1.5546,101.68,22.0,224.22,1505.55,45.52,55.34,0
2025-01-29 10:15:00,M_002,64.19,1.0936,102.06,18.09,220.32,1442.02,27.13,64.85,0
2025-01-29 10:20:00,M_001,60.39,1.7562,100.07,21.04,229.82,1516.9,54.69,76.37,0
2025-01-29 10:25:00,M_003,62.53,1.4883,101.12,20.7,212.91,1489.25,41.11,63.2,0
2025-01-29 10:30:00,M_003,60.91,1.1814,103.1,20.41,217.1,1534.93,31.6,79.79,0
2025-01-29 10:35:00,M_005,56.11,1.5658,100.52,23.5,216.43,1488.72,38.63,58.2,0
2025-01-29 10:40:00,M_003,54.76,1.1071,105.88,19.43,229.22,1541.5,40.61,68.28,0
2025-01-29 10:45:00,M_002,63.5,1.5585,89.39,18.12,222.27,1541.72,48.22,62.45,0
2025-01-29 10:50:00,M_003,67.59,1.2239,104.12,20.15,210.65,1470.84,54.33,81.13,0
2025-01-29 10:55:00,M_004,51.85,0.9096,89.13,19.68,211.03,1537.08,28.7,85.02,0
2025-01-29 11:00:00,M_002,52.83,1.0015,96.87,21.81,224.29,1526.27,50.22,78.64,0
2025-01-29 11:05:00,M_001,52.78,1.3177,103.65,20.02,214.71,1491.66,33.38,83.68,0
2025-01-29 11:10:00,M_001,63.88,1.6506,103.1,20.51,220.03,1559.82,47.53,68.67,0
2025-01-29 11:15:00,M_005,64.29,1.8762,95.15,19.43,218.97,1436.23,29.38,60.97,0
2025-01-29 11:20:00,M_005,55.12,1.9283,99.76,15.43,229.89,1478.41,54.55,65.46,0
2025-01-29 11:25:00,M_004,71.03,1.0464,97.02,20.36,218.82,1558.28,51.88,58.2,0
2025-01-29 11:30:00,M_001,58.08,1.4326,104.24,22.36,217.89,1509.09,51.11,73.67,0
2025-01-29 11:35:00,M_001,67.18,1.3169,67.74,21.17,222.82,1493.18,51.69,65.38,1
2025-01-29 11:40:00,M_001,64.04,3.8789,96.76,16.97,225.56,1378.31,41.7,60.02,1
2025-01-29 11:45:00,M_001,55.21,1.9231,101.91,19.32,220.61,1460.22,47.27,70.34,0
2025-01-29 11:50:00,M_003,57.91,1.5483,102.9,19.5,208.52,1569.13,42.12,49.48,0
2025-01-29 11:55:00,M_002,55.64,1.7603,99.02,21.11,224.04,1509.2,63.94,72.5,0
2025-01-29 12:00:00,M_002,86.8,2.9474,103.27,20.29,213.21,1501.74,63.18,53.02,1
2025-01-29 12:05:00,M_004,58.73,1.0305,63.31,13.98,212.32,1555.08,37.59,70.09,1
2025-01-29 12:10:00,M_003,54.01,1.3575,89.6,17.94,217.54,1555.8,67.64,72.17,0
2025-01-29 12:15:00,M_001,59.13,1.6714,106.03,19.27,220.63,1511.57,55.64,59.08,0
2025-01-29 12:20:00,M_001,69.66,1.58,107.16,18.7,227.29,1623.48,63.98,66.33,0
2025-01-29 12:25:00,M_005,63.48,1.8146,102.25,19.59,209.81,1431.08,31.6,71.19,0
2025-01-29 12:30:00,M_005,57.21,1.3849,98.44,19.05,220.77,1582.87,32.76,59.22,0
2025-01-29 12:35:00,M_004,56.81,1.5618,92.21,19.52,227.39,1524.32,58.0,76.01,0
2025-01-29 12:40:00,M_001,57.99,1.2731,100.21,21.58,219.49,1538.11,28.42,86.52,0
2025-01-29 12:45:00,M_004,70.36,1.8192,97.99,22.33,223.85,1438.65,42.43,69.46,0
2025-01-29 12:50:00,M_003,54.56,1.5126,93.04,19.68,223.43,1450.31,52.51,80.23,0
2025-01-29 12:55:00,M_002,59.99,1.9211,96.72,21.17,217.15,1494.87,53.6,72.67,0
2025-01-29 13:00:00,M_001,62.33,1.9233,99.8,20.84,223.04,1516.74,50.96,67.5,0
2025-01-29 13:05:00,M_003,101.25,2.083,101.35,22.74,220.59,1516.29,54.14,70.17,1
2025-01-29 13:10:00,M_001,58.34,1.9695,94.88,21.34,218.41,1492.09,31.31,67.78,0
2025-01-29 13:15:00,M_005,55.19,1.7793,88.1,24.13,227.98,1468.45,39.26,72.68,0
2025-01-29 13:20:00,M_004,61.45,1.453,98.72,21.4,219.13,1506.78,54.45,72.49,0
2025-01-29 13:25:00,M_005,66.57,1.7524,95.41,16.76,227.55,1409.44,45.75,80.91,0
2025-01-29 13:30:00,M_002,58.64,1.3476,97.82,22.69,218.3,1607.4,36.09,64.47,0
2025-01-29 13:35:00,M_005,55.8,1.9083,89.77,21.84,219.36,1492.31,54.09,64.55,0
2025-01-29 13:40:00,M_001,60.55,1.5298,98.4,21.8,218.84,1460.42,39.34,79.8,0
2025-01-29 13:45:00,M_005,51.88,1.7664,101.86,17.38,225.25,1464.09,43.71,70.47,0
2025-01-29 13:50:00,M_001,58.91,1.3107,97.78,22.19,215.68,1443.97,44.9,68.77,0
2025-01-29 13:55:00,M_002,65.89,1.5845,100.52,21.98,222.31,1552.02,44.32,45.95,0
2025-01-29 14:00:00,M_005,64.37,1.7658,98.53,17.2,221.98,1525.84,51.73,85.69,0
2025-01-29 14:05:00,M_004,59.28,4.1339,90.14,21.42,222.01,1362.02,49.25,64.68,1
2025-01-29 14:10:00,M_004,68.3,1.6684,100.41,20.59,230.25,1492.81,32.26,72.87,0
2025-01-29 14:15:00,M_004,69.55,1.2721,96.08,20.02,218.94,1480.05,42.27,64.77,0
2025-01-29 14:20:00,M_005,63.32,1.5914,93.38,19.83,233.66,1398.73,41.23,76.98,0
2025-01-29 14:25:00,M_005,102.65,1.9199,103.39,16.19,225.61,1539.06,28.52,79.25,1
2025-01-29 14:30:00,M_005,50.6,1.4945,101.35,19.86,212.77,1500.29,50.95,60.14,0
2025-01-29 14:35:00,M_001,66.92,1.3521,96.94,21.55,214.3,1529.92,65.77,85.91,0
2025-01-29 14:40:00,M_002,61.22,1.4386,99.22,18.35,225.14,1545.35,59.67,55.2,0
2025-01-29 14:45:00,M_004,111.28,1.8599,100.8,19.89,216.28,1552.48,52.8,69.16,1
2025-01-29 14:50:00,M_001,53.31,1.5079,91.51,18.98,221.23,1507.6,27.14,59.98,0
2025-01-29 14:55:00,M_004,59.19,1.4677,94.3,19.14,216.53,1507.0,43.01,76.62,0
2025-01-29 15:00:00,M_001,65.15,1.0454,94.54,16.33,217.69,1555.97,58.58,86.04,0
2025-01-29 15:05:00,M_005,56.35,1.6024,102.49,21.32,218.73,1494.81,58.91,73.77,0
2025-01-29 15:10:00,M_004,65.07,1.7478,107.83,20.04,224.93,1565.87,48.65,64.14,0
2025-01-29 15:15:00,M_005,59.39,1.5946,102.96,18.37,218.87,1554.33,40.71,61.93,0
2025-01-29 15:20:00,M_004,60.14,1.7357,100.59,22.39,227.13,1473.35,41.95,89.76,0
2025-01-29 15:25:00,M_003,54.08,1.3419,94.86,21.71,215.12,1465.84,46.84,61.82,0
2025-01-29 15:30:00,M_001,61.26,1.4362,103.7,19.87,223.97,1444.25,21.99,60.27,0
2025-01-29 15:35:00,M_003,70.96,1.5223,98.19,22.5,221.07,1544.64,36.9,64.66,0
2025-01-29 15:40:00,M_001,61.94,1.5438,94.94,41.57,244.26,1365.98,23.57,65.21,1
2025-01-29 15:45:00,M_002,56.04,0.7951,103.61,18.12,217.05,1366.98,24.22,63.04,0
2025-01-29 15:50:00,M_004,66.98,1.2237,106.65,17.77,219.41,1518.8,27.19,61.76,0
2025-01-29 15:55:00,M_002,56.19,1.8007,103.69,15.54,226.2,1424.79,46.92,68.07,0
2025-01-29 16:00:00,M_002,68.61,1.2653,111.89,18.58,219.37,1447.49,35.67,71.33,0
2025-01-29 16:05:00,M_001,53.63,1.4259,96.21,19.23,230.34,1509.02,44.29,71.5,0
2025-01-29 16:10:00,M_003,61.36,1.4844,97.66,16.74,218.41,1424.2,45.94,51.35,0
2025-01-29 16:15:00,M_005,67.63,1.0979,95.6,18.32,220.49,1432.83,30.81,61.89,0
2025-01-29 16:20:00,M_001,55.67,1.974,95.57,21.48,226.61,1579.18,30.34,66.64,0
2025-01-29 16:25:00,M_005,60.42,1.4906,106.99,20.53,213.7,1519.72,33.89,69.53,0
2025-01-29 16:30:00,M_002,65.79,1.2431,94.46,18.48,226.01,1546.64,44.55,71.66,0
2025-01-29 16:35:00,M_005,48.72,1.6945,97.26,22.48,216.75,1470.25,56.58,57.85,0
2025-01-29 16:40:00,M_003,64.63,1.411,106.3,17.31,218.83,1586.01,16.19,68.71,0
2025-01-29 16:45:00,M_001,59.56,1.5176,101.93,21.0,221.25,1346.07,56.84,88.33,0
2025-01-29 16:50:00,M_003,67.21,1.9227,94.92,19.54,215.96,1419.44,54.03,64.19,0
2025-01-29 16:55:00,M_003,55.86,5.1716,99.6,20.19,233.31,1143.19,33.61,54.28,1
2025-01-29 17:00:00,M_001,53.07,1.8428,91.51,20.6,221.11,1454.12,42.88,81.75,0
2025-01-29 17:05:00,M_003,57.28,1.3973,98.99,22.39,220.69,1558.91,45.73,69.49,0
2025-01-29 17:10:00,M_004,57.18,1.5205,100.38,21.42,217.05,1598.13,44.3,64.22,0
2025-01-29 17:15:00,M_004,58.97,1.5909,100.7,22.19,213.29,1507.09,42.41,84.82,0
2025-01-29 17:20:00,M_004,57.66,1.3966,109.39,17.96,225.68,1527.97,53.4,38.13,0
2025-01-29 17:25:00,M_005,49.96,1.195,103.72,19.42,218.65,1379.5,34.6,64.83,0
2025-01-29 17:30:00,M_003,59.53,1.636,94.15,18.11,221.65,1525.52,51.58,52.73,0
2025-01-29 17:35:00,M_001,61.16,1.8364,100.54,17.39,215.12,1466.8,44.06,85.58,0
2025-01-29 17:40:00,M_001,59.03,1.688,99.67,21.81,224.07,1445.86,35.09,63.74,0
2025-01-29 17:45:00,M_005,61.43,1.6794,109.33,16.08,218.43,1478.5,38.88,55.35,0
2025-01-29 17:50:00,M_001,60.42,1.3627,97.79,18.83,211.74,1491.42,17.57,53.09,0
2025-01-29 17:55:00,M_004,53.09,6.5559,100.65,18.9,218.55,1378.72,56.9,81.29,1
2025-01-29 18:00:00,M_003,58.5,1.6074,101.34,19.58,223.89,1420.71,38.1,90.06,0
2025-01-29 18:05:00,M_001,60.57,1.7589,94.65,17.71,222.94,1448.14,37.92,67.91,0
2025-01-29 18:10:00,M_001,58.81,1.5296,92.38,18.53,221.92,1560.24,33.78,70.33,0
2025-01-29 18:15:00,M_002,52.54,1.679,98.87,23.73,219.82,1437.53,56.83,64.01,0
2025-01-29 18:20:00,M_002,66.12,1.355,103.33,19.48,220.19,1406.28,37.25,79.31,0
2025-01-29 18:25:00,M_002,55.14,1.7086,93.44,18.23,217.22,1617.73,45.87,62.89,0
2025-01-29 18:30:00,M_003,53.79,1.1221,99.5,20.47,225.81,1443.76,23.86,60.53,0
2025-01-29 18:35:00,M_004,60.2,1.3996,96.65,20.15,219.75,1491.68,65.83,64.92,0
2025-01-29 18:40:00,M_004,58.42,1.2908,90.32,23.85,217.37,1488.85,36.12,76.61,0
2025-01-29 18:45:00,M_004,63.01,2.5518,101.17,19.45,228.96,1569.15,25.99,77.12,0
2025-01-29 18:50:00,M_003,64.36,4.7771,102.05,20.97,226.19,1270.1,49.39,56.62,1
2025-01-29 18:55:00,M_003,63.6,1.1749,103.35,17.6,220.49,1515.82,40.59,68.47,0
2025-01-29 19:00:00,M_002,59.99,1.0897,103.92,18.56,218.24,1537.04,47.18,44.01,0
2025-01-29 19:05:00,M_001,62.77,0.9763,99.5,18.76,218.4,1542.09,58.72,57.91,0
2025-01-29 19:10:00,M_005,52.2,1.1581,102.0,17.04,215.18,1546.74,35.12,66.18,0
2025-01-29 19:15:00,M_005,65.47,1.2454,100.94,20.09,224.76,1568.41,39.99,60.17,0
2025-01-29 19:20:00,M_001,57.98,1.2074,87.13,20.5,229.19,1465.91,41.26,70.13,0
2025-01-29 19:25:00,M_002,69.85,1.3599,92.5,20.25,222.87,1452.18,32.85,83.61,0
2025-01-29 19:30:00,M_001,65.62,1.7504,96.3,36.72,258.05,1476.45,48.55,72.92,1
2025-01-29 19:35:00,M_001,59.01,1.4403,100.26,18.07,224.31,1462.03,31.95,86.5,0
2025-01-29 19:40:00,M_005,60.11,1.7139,101.34,19.21,212.65,1539.83,49.62,65.37,0
2025-01-29 19:45:00,M_002,65.92,1.1805,103.26,17.67,227.32,1396.91,47.53,67.33,0
2025-01-29 19:50:00,M_003,48.7,1.3852,103.37,15.92,218.88,1565.16,38.17,77.4,0
2025-01-29 19:55:00,M_005,59.2,1.2186,100.93,36.91,249.6,1523.66,36.03,83.84,1
2025-01-29 20:00:00,M_003,68.51,1.6328,102.46,23.02,215.45,1416.58,35.76,75.55,0
2025-01-29 20:05:00,M_002,64.22,1.4457,107.67,22.29,211.23,1501.73,52.08,79.39,0
2025-01-29 20:10:00,M_001,55.81,2.0319,102.05,20.58,216.89,1516.7,58.89,68.36,0
2025-01-29 20:15:00,M_004,61.57,1.2989,99.83,18.81,221.37,1544.49,38.63,58.11,0
2025-01-29 20:20:00,M_004,55.12,1.1881,102.29,24.34,220.64,1497.36,34.87,77.88,0
2025-01-29 20:25:00,M_002,58.29,1.589,104.08,22.14,223.98,1499.95,41.44,65.95,0
2025-01-29 20:30:00,M_004,61.67,1.4471,107.75,18.36,221.45,1493.8,41.31,69.63,0
2025-01-29 20:35:00,M_003,62.55,1.6508,94.53,23.02,220.76,1556.79,42.97,52.2,0
2025-01-29 20:40:00,M_004,63.65,1.4815,91.8,20.33,217.28,1594.35,41.9,91.39,0
2025-01-29 20:45:00,M_002,66.17,1.4578,101.04,22.64,230.12,1514.95,46.19,78.25,0
2025-01-29 20:50:00,M_002,54.03,1.2996,92.77,23.19,229.85,1470.56,50.98,84.08,0
2025-01-29 20:55:00,M_003,60.12,1.4191,98.75,18.68,221.34,1519.12,45.98,83.07,0
2025-01-29 21:00:00,M_004,55.75,1.0411,109.05,19.73,213.07,1594.04,54.9,70.89,0
2025-01-29 21:05:00,M_004,58.01,1.8593,100.02,20.5,221.85,1500.45,56.17,47.75,0
2025-01-29 21:10:00,M_001,56.23,1.8809,100.07,20.19,213.7,1464.74,38.62,70.43,0
2025-01-29 21:15:00,M_005,62.5,1.7813,98.0,17.94,213.01,1580.1,41.71,63.02,0
2025-01-29 21:20:00,M_002,65.27,1.3626,107.53,20.22,225.0,1511.7,46.75,83.91,0
2025-01-29 21:25:00,M_001,65.54,1.3115,102.12,19.41,215.73,1505.16,56.42,76.95,0
2025-01-29 21:30:00,M_002,54.47,1.6497,97.66,19.45,217.54,1426.03,41.05,73.49,0
2025-01-29 21:35:00,M_001,59.38,1.2145,107.4,16.85,224.59,1505.82,63.58,59.73,0
2025-01-29 21:40:00,M_005,54.34,1.841,100.93,19.53,222.37,1543.72,37.73,60.62,0
2025-01-29 21:45:00,M_001,54.17,0.7857,97.93,24.29,223.5,1475.07,36.57,53.17,0
2025-01-29 21:50:00,M_002,56.69,1.3644,89.56,20.91,229.0,1488.47,29.33,59.14,0
2025-01-29 21:55:00,M_004,61.72,1.1806,100.69,19.37,217.33,1502.06,47.06,69.26,0
2025-01-29 22:00:00,M_002,62.59,1.8741,97.74,21.08,221.7,1503.65,37.89,61.43,0
2025-01-29 22:05:00,M_003,63.27,1.822,98.43,36.77,252.02,1510.22,43.31,72.98,1
2025-01-29 22:10:00,M_003,62.96,1.6693,98.15,18.56,215.38,1587.49,40.52,77.21,0
2025-01-29 22:15:00,M_003,55.76,2.0747,90.85,23.37,219.34,1476.37,44.84,73.79,0
2025-01-29 22:20:00,M_003,65.91,1.503,112.82,17.86,224.32,1467.06,51.13,89.6,0
2025-01-29 22:25:00,M_005,64.02,1.6894,96.53,19.22,213.84,1459.37,43.79,67.4,0
2025-01-29 22:30:00,M_004,57.94,1.0207,103.34,19.05,221.15,1483.93,42.19,82.45,0
2025-01-29 22:35:00,M_004,58.13,1.404,98.91,22.44,218.56,1445.69,36.53,83.0,0
2025-01-29 22:40:00,M_002,56.71,1.533,86.31,17.79,215.47,1488.9,62.24,55.76,0
2025-01-29 22:45:00,M_001,53.54,1.225,99.26,22.13,226.02,1540.33,49.3,74.49,0
2025-01-29 22:50:00,M_002,63.33,1.5767,100.6,19.63,224.59,1550.51,29.01,86.89,0
2025-01-29 22:55:00,M_002,64.11,0.9094,97.27,31.58,248.05,1447.42,35.5,65.49,1
2025-01-29 23:00:00,M_002,55.37,1.65,107.25,22.37,223.54,1481.43,54.95,60.1,0
2025-01-29 23:05:00,M_002,53.84,1.3696,108.96,20.96,218.0,1526.84,38.3,74.06,0
2025-01-29 23:10:00,M_004,55.32,1.2638,101.44,22.55,220.27,1469.91,43.74,72.14,0
2025-01-29 23:15:00,M_001,60.55,1.723,102.12,22.09,215.89,1547.47,44.69,95.19,0
2025-01-29 23:20:00,M_002,53.09,1.9392,94.24,25.24,223.87,1491.25,39.08,81.61,0
2025-01-29 23:25:00,M_004,65.64,1.7675,94.22,22.31,215.48,1418.2,49.72,76.29,0
2025-01-29 23:30:00,M_002,65.34,1.2566,96.73,20.25,217.51,1518.57,41.95,60.84,0
2025-01-29 23:35:00,M_003,62.12,1.7004,110.0,20.12,214.89,1539.2,45.83,52.81,0
2025-01-29 23:40:00,M_002,64.05,1.4232,97.26,37.55,241.3,1456.48,36.35,83.67,1
2025-01-29 23:45:00,M_002,60.29,1.8388,106.59,20.64,218.7,1474.26,22.82,74.57,0
2025-01-29 23:50:00,M_005,62.33,1.5663,96.39,21.06,222.01,1469.16,35.87,69.19,0
2025-01-29 23:55:00,M_003,53.5,1.0576,95.19,22.44,216.68,1515.45,37.57,70.2,0
2025-01-30 00:00:00,M_001,66.95,1.4274,97.5,19.4,216.23,1459.38,44.85,76.69,0
2025-01-30 00:05:00,M_002,57.56,1.2524,97.37,18.31,222.19,1491.22,51.34,63.06,0
2025-01-30 00:10:00,M_001,59.36,1.2668,96.37,21.24,219.33,1446.89,49.95,44.43,0
